transaction_id,transaction_date,transaction_amount,transaction_type,merchant_id,mcc,merchant_category,merchant_size,merchant_monthly_upi_receipts,merchant_region,payer_bank,acquirer_bank,transaction_status,upi_app,policy_version,source_type
TX00072338,2026-10-28,1765.24,P2M,M10900,6211,Capital Markets,Small,32570.55,South,SBI,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072339,2026-10-31,403.21,P2P,None,None,None,None,,West,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072340,2026-10-31,380.14,P2P,None,None,None,None,,South,ICICI Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072341,2026-10-19,320.94,P2M,M01004,5732,Electronics,Large,4131619.05,East,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072342,2026-10-26,1414.6,P2P,None,None,None,None,,North,Kotak Mahindra Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072343,2026-10-21,7051.43,P2P,None,None,None,None,,West,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072344,2026-10-25,1797.45,P2P,None,None,None,None,,North,HDFC Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072345,2026-10-28,775.12,P2P,None,None,None,None,,Central,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072346,2026-10-27,290.64,P2M,M07688,5999,Other Retail,Medium,768353.22,South,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072347,2026-10-22,2296.37,P2P,None,None,None,None,,West,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072348,2026-10-20,391.42,P2M,M07152,5311,Department Stores,Medium,768815.85,South,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072349,2026-10-17,409.73,P2M,M07002,5814,Fast Food,Medium,457965.83,Central,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072350,2026-10-30,97.44,P2M,M07367,5999,Other Retail,Medium,596365.85,Central,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072351,2026-10-24,604.81,P2M,M11592,5814,Fast Food,Large,5594967.71,Central,IndusInd Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072352,2026-10-24,591.27,P2P,None,None,None,None,,Central,ICICI Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072353,2026-10-20,54.46,P2M,M03712,5732,Electronics,Medium,979823.62,Central,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072354,2026-10-19,391.59,P2M,M11251,4112,Railways,Medium,798490.23,East,IndusInd Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072355,2026-10-17,109.51,P2M,M06178,5812,Restaurant,Small,78330.4,North,HDFC Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072356,2026-10-18,383.49,P2M,M08285,5411,Grocery,Large,5878154.6,East,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072357,2026-10-29,1433.26,P2M,M04729,5999,Other Retail,Small,50316.82,West,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072358,2026-10-20,483.91,P2M,M10785,5999,Other Retail,Small,72139.47,North,IndusInd Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072359,2026-10-16,432.13,P2M,M06003,5999,Other Retail,Medium,545296.66,East,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072360,2026-10-15,305.82,P2M,M04351,5411,Grocery,Large,5399446.67,North,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072361,2026-10-17,392.68,P2M,M07754,5311,Department Stores,Large,9720188.73,South,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072362,2026-10-20,1029.71,P2P,None,None,None,None,,South,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072363,2026-10-18,488.27,P2M,M01917,5999,Other Retail,Small,75152.46,Central,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072364,2026-10-20,127.33,P2M,M07206,5999,Other Retail,Small,62790.12,North,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072365,2026-10-16,3269.58,P2P,None,None,None,None,,North,Axis Bank,IndusInd Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00072366,2026-10-22,14752.3,P2P,None,None,None,None,,East,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072367,2026-10-15,2730.18,P2P,None,None,None,None,,South,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072368,2026-10-21,453.4,P2M,M11342,5541,Fuel,Medium,738190.01,South,SBI,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072369,2026-10-16,139.72,P2M,M08247,5999,Other Retail,Small,89580.3,East,SBI,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072370,2026-10-26,128.88,P2M,M07256,4814,Telecom,Large,5039562.31,Central,SBI,HDFC Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072371,2026-10-17,128.82,P2M,M06323,5411,Grocery,Small,57236.2,East,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072372,2026-10-20,1819.81,P2P,None,None,None,None,,North,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072373,2026-10-21,128.25,P2M,M00527,4814,Telecom,Medium,260810.98,West,IndusInd Bank,HDFC Bank,Failed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072374,2026-10-31,2061.84,P2P,None,None,None,None,,Central,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072375,2026-10-28,2001.0,P2M,M05781,5311,Department Stores,Small,44976.47,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072376,2026-10-16,1716.75,P2P,None,None,None,None,,West,IndusInd Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072377,2026-10-23,331.72,P2M,M02614,5411,Grocery,Medium,140407.72,Central,HDFC Bank,Axis Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00072378,2026-10-24,506.09,P2M,M09451,5311,Department Stores,Large,2432561.7,Central,HDFC Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072379,2026-10-17,1759.26,P2P,None,None,None,None,,Central,IndusInd Bank,Axis Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00072380,2026-10-27,413.33,P2M,M09352,5999,Other Retail,Small,78686.68,East,Kotak Mahindra Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072381,2026-10-25,6673.93,P2P,None,None,None,None,,West,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072382,2026-10-29,312.17,P2M,M08378,5999,Other Retail,Small,47916.07,North,Axis Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072383,2026-10-27,484.71,P2M,M10589,5541,Fuel,Small,32801.79,North,IndusInd Bank,SBI,Failed,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072384,2026-10-17,377.43,P2M,M04906,5812,Restaurant,Small,86522.64,Central,SBI,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072385,2026-10-18,1679.35,P2P,None,None,None,None,,Central,Axis Bank,IndusInd Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00072386,2026-10-26,312.75,P2M,M04504,5311,Department Stores,Medium,147390.25,North,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072387,2026-10-20,1819.78,P2M,M08870,5999,Other Retail,Small,28571.93,North,IndusInd Bank,Axis Bank,Failed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072388,2026-10-30,132.07,P2M,M02141,5541,Fuel,Medium,879800.29,North,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072389,2026-10-21,183.39,P2M,M04636,5999,Other Retail,Small,98407.5,East,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072390,2026-10-26,599.68,P2P,None,None,None,None,,South,IndusInd Bank,IndusInd Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072391,2026-10-28,1081.22,P2P,None,None,None,None,,South,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072392,2026-10-25,431.03,P2M,M01411,5541,Fuel,Small,65950.52,East,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072393,2026-10-18,484.49,P2M,M00919,5411,Grocery,Small,33907.13,South,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072394,2026-10-16,139.26,P2M,M03540,5814,Fast Food,Small,53892.2,North,HDFC Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072395,2026-10-24,415.24,P2M,M02215,5311,Department Stores,Small,20260.08,West,Axis Bank,ICICI Bank,Reversed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072396,2026-10-20,184.5,P2M,M01214,5411,Grocery,Large,6514764.48,West,ICICI Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072397,2026-10-31,242.08,P2M,M09466,5311,Department Stores,Medium,351469.47,Central,ICICI Bank,Kotak Mahindra Bank,Reversed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072398,2026-10-17,415.43,P2M,M01649,5814,Fast Food,Small,53521.11,Central,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072399,2026-10-31,557.14,P2M,M10749,4814,Telecom,Small,47115.37,Central,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072400,2026-10-31,349.43,P2M,M06280,5999,Other Retail,Medium,725634.55,West,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072401,2026-10-18,486.71,P2M,M02197,5411,Grocery,Large,4517070.16,North,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072402,2026-10-27,368.16,P2M,M04105,5311,Department Stores,Small,49380.37,West,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072403,2026-10-31,466.5,P2P,None,None,None,None,,East,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072404,2026-10-19,7232.44,P2P,None,None,None,None,,South,ICICI Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072405,2026-10-16,1478.51,P2M,M04554,4814,Telecom,Large,8988540.83,South,Kotak Mahindra Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072406,2026-10-15,269.57,P2M,M09875,5311,Department Stores,Large,3328270.98,East,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072407,2026-10-21,3649.48,P2P,None,None,None,None,,Central,ICICI Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072408,2026-10-17,302.16,P2M,M08725,5541,Fuel,Small,94365.99,West,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072409,2026-10-23,394.85,P2M,M10315,5812,Restaurant,Small,22840.07,West,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072410,2026-10-31,469.52,P2M,M08278,5411,Grocery,Medium,542200.96,South,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072411,2026-10-28,141.37,P2M,M09348,5311,Department Stores,Small,47786.48,Central,Axis Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072412,2026-10-17,3699.6,P2P,None,None,None,None,,North,Axis Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072413,2026-10-28,679.01,P2P,None,None,None,None,,West,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072414,2026-10-24,2182.83,P2P,None,None,None,None,,North,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072415,2026-10-23,781.51,P2P,None,None,None,None,,East,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072416,2026-10-27,1986.13,P2M,M07445,5812,Restaurant,Small,87444.26,West,IndusInd Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072417,2026-10-29,1813.5,P2M,M03898,5411,Grocery,Small,44112.97,West,HDFC Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072418,2026-10-26,476.7,P2M,M07676,5411,Grocery,Small,34201.98,West,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072419,2026-10-17,439.37,P2M,M10729,5541,Fuel,Small,74086.32,South,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072420,2026-10-22,8203.01,P2P,None,None,None,None,,West,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072421,2026-10-21,2462.16,P2P,None,None,None,None,,East,ICICI Bank,SBI,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072422,2026-10-27,1336.59,P2P,None,None,None,None,,South,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072423,2026-10-25,453.14,P2M,M03027,5541,Fuel,Large,7654558.92,North,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072424,2026-10-29,5031.46,P2P,None,None,None,None,,South,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072425,2026-10-16,509.27,P2P,None,None,None,None,,South,ICICI Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072426,2026-10-21,5250.61,P2P,None,None,None,None,,North,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072427,2026-10-24,973.88,P2P,None,None,None,None,,West,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072428,2026-10-27,119.57,P2M,M01112,5311,Department Stores,Medium,650481.05,East,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072429,2026-10-22,276.11,P2M,M06910,5999,Other Retail,Large,4877899.54,Central,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072430,2026-10-18,356.97,P2M,M08345,5411,Grocery,Large,1078039.11,West,SBI,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072431,2026-10-19,909.94,P2P,None,None,None,None,,West,IndusInd Bank,SBI,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072432,2026-10-30,3142.19,P2P,None,None,None,None,,West,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072433,2026-10-26,1537.4,P2P,None,None,None,None,,South,Axis Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072434,2026-10-25,486.73,P2M,M02967,5411,Grocery,Small,75275.11,Central,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072435,2026-10-17,378.2,P2M,M02726,5999,Other Retail,Small,13353.04,Central,ICICI Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072436,2026-10-22,150.66,P2M,M03044,5411,Grocery,Medium,464004.19,West,ICICI Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072437,2026-10-27,5680.63,P2P,None,None,None,None,,East,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072438,2026-10-20,215.83,P2M,M03619,5541,Fuel,Small,22963.95,West,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072439,2026-10-29,133.97,P2M,M07475,5812,Restaurant,Medium,330620.66,South,Axis Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072440,2026-10-18,423.89,P2M,M04973,4814,Telecom,Small,85482.8,West,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072441,2026-10-30,2650.84,P2P,None,None,None,None,,East,SBI,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072442,2026-10-27,197.09,P2M,M06386,5812,Restaurant,Small,10896.15,North,Kotak Mahindra Bank,Axis Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072443,2026-10-19,145.43,P2M,M11576,5411,Grocery,Small,22441.09,West,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072444,2026-10-17,435.19,P2M,M01437,5812,Restaurant,Small,17803.24,Central,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072445,2026-10-26,161.63,P2P,None,None,None,None,,South,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072446,2026-10-31,4300.17,P2P,None,None,None,None,,South,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072447,2026-10-19,7513.04,P2P,None,None,None,None,,South,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072448,2026-10-25,251.08,P2M,M00114,5812,Restaurant,Medium,295352.88,East,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072449,2026-10-15,387.98,P2P,None,None,None,None,,West,SBI,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072450,2026-10-19,139.46,P2M,M00810,5814,Fast Food,Small,51033.84,North,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072451,2026-10-22,443.35,P2M,M10752,5411,Grocery,Small,51956.01,West,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072452,2026-10-30,369.12,P2M,M04981,5411,Grocery,Large,7479605.27,North,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072453,2026-10-18,182.96,P2M,M11925,5411,Grocery,Small,50069.52,Central,SBI,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072454,2026-10-31,297.26,P2M,M00615,5411,Grocery,Small,94817.78,East,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072455,2026-10-21,421.86,P2M,M04275,5411,Grocery,Small,95159.74,East,ICICI Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072456,2026-10-27,311.26,P2M,M06925,5411,Grocery,Small,92033.16,Central,SBI,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072457,2026-10-23,248.33,P2M,M10129,5999,Other Retail,Small,41417.46,East,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072458,2026-10-19,280.15,P2M,M06413,5411,Grocery,Small,55051.53,North,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072459,2026-10-19,209.39,P2M,M03338,5411,Grocery,Small,93620.96,South,Kotak Mahindra Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072460,2026-10-29,1191.94,P2M,M05766,5411,Grocery,Medium,962478.48,West,ICICI Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072461,2026-10-21,1085.26,P2P,None,None,None,None,,East,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072462,2026-10-17,477.8,P2M,M06822,4112,Railways,Small,78274.16,West,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072463,2026-10-25,451.02,P2M,M03188,5311,Department Stores,Small,77411.83,Central,HDFC Bank,ICICI Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072464,2026-10-25,870.15,P2P,None,None,None,None,,East,IndusInd Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072465,2026-10-29,366.49,P2M,M09639,5999,Other Retail,Large,1563914.81,West,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072466,2026-10-26,173.87,P2M,M06743,5814,Fast Food,Large,5932496.33,West,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072467,2026-10-22,373.56,P2M,M08711,5311,Department Stores,Small,85475.64,Central,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072468,2026-10-31,4347.33,P2P,None,None,None,None,,West,SBI,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072469,2026-10-30,1125.32,P2P,None,None,None,None,,West,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072470,2026-10-25,820.14,P2P,None,None,None,None,,West,Axis Bank,HDFC Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072471,2026-10-15,1798.47,P2M,M11131,5411,Grocery,Medium,595969.11,Central,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072472,2026-10-20,15786.19,P2P,None,None,None,None,,Central,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072473,2026-10-23,5278.85,P2P,None,None,None,None,,South,HDFC Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072474,2026-10-18,1804.2,P2P,None,None,None,None,,South,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072475,2026-10-29,306.37,P2M,M00720,5999,Other Retail,Small,58321.97,Central,HDFC Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072476,2026-10-27,1399.9,P2P,None,None,None,None,,Central,IndusInd Bank,ICICI Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00072477,2026-10-31,419.43,P2M,M10593,5411,Grocery,Medium,987573.31,North,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072478,2026-10-29,449.08,P2P,None,None,None,None,,North,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072479,2026-10-25,3206.93,P2P,None,None,None,None,,East,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072480,2026-10-24,448.55,P2M,M08058,5812,Restaurant,Small,12929.73,North,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072481,2026-10-28,262.74,P2M,M00639,5541,Fuel,Medium,456314.01,North,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072482,2026-10-28,443.63,P2M,M02737,5411,Grocery,Small,72017.7,North,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072483,2026-10-25,133.87,P2M,M03331,5814,Fast Food,Large,7662391.97,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072484,2026-10-23,252.29,P2M,M06792,5732,Electronics,Small,62949.67,West,IndusInd Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072485,2026-10-22,1820.83,P2M,M09166,5411,Grocery,Large,3206752.19,North,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072486,2026-10-28,757.18,P2P,None,None,None,None,,West,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072487,2026-10-18,307.56,P2M,M00542,5411,Grocery,Medium,920530.43,North,ICICI Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00072488,2026-10-24,849.35,P2M,M09298,5732,Electronics,Small,33121.18,Central,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072489,2026-10-31,361.4,P2M,M07256,5814,Fast Food,Medium,853946.26,Central,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072490,2026-10-27,824.52,P2P,None,None,None,None,,North,IndusInd Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072491,2026-10-25,72.08,P2M,M02228,5311,Department Stores,Medium,942695.39,South,ICICI Bank,ICICI Bank,Reversed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072492,2026-10-22,248.25,P2M,M02500,5411,Grocery,Small,56332.93,Central,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072493,2026-10-18,307.5,P2M,M10690,5411,Grocery,Small,27026.89,East,ICICI Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072494,2026-10-24,300.16,P2M,M08083,5411,Grocery,Medium,251278.75,North,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072495,2026-10-25,496.34,P2M,M01225,5812,Restaurant,Medium,879944.64,South,HDFC Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072496,2026-10-27,218.55,P2M,M00888,5411,Grocery,Small,25844.15,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072497,2026-10-25,558.91,P2P,None,None,None,None,,Central,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00072498,2026-10-30,482.31,P2M,M10906,5814,Fast Food,Small,90990.91,Central,SBI,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072499,2026-10-22,262.38,P2M,M02937,5814,Fast Food,Small,93547.24,West,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072500,2026-10-28,284.63,P2M,M10994,5732,Electronics,Large,2104039.71,North,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00072501,2026-10-27,428.75,P2M,M11732,5411,Grocery,Small,26136.86,North,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
